"Dummy ID","Parent/Guardian 1","Parent/Guradian 2"
"3.0186171E7","Graduate school","Graduated from college/university"
"3.0371876E7","Graduated from college/university","Graduate school"
"2.9973712E7","Some college/university","Graduated from college/university"
"3.0339649E7","Graduated from college/university","Graduated from college/university"
"3.05077E7","Graduated from college/university","Graduated from college/university"
"3.0479256E7","Some high/secondary school","Some high/secondary school"
"3.0504853E7","Graduated from college/university","Graduated from college/university"
"3.0447198E7","Graduate school","Graduated from college/university"
"3.0200731E7","Graduate school","Graduated trade school"
"3.0153177E7","Graduated from high/secondary school (or equivalent)","Graduated from high/secondary school (or equivalent)"
"3.0262936E7","Graduated from college/university","Some college/university"
"3.0304822E7","Graduated from college/university","Graduated from college/university"
"3.0139436E7","Graduated from college/university","Graduated from college/university"
"3.0093286E7","Graduated from college/university","Graduated from college/university"
"3.0352636E7","Graduated from college/university","Graduated from college/university"
"3.0324244E7","Graduate school","Graduated from college/university"
"2.9965041E7","Graduated from college/university","Graduate school"
"3.017022E7","Graduate school","Graduate school"
"3.0405546E7","Graduated from college/university","Graduated from college/university"
"3.0232542E7","Graduated from high/secondary school (or equivalent)","Graduated from high/secondary school (or equivalent)"
"3.0345382E7","Some college/university","Some college/university"
"3.0262208E7","Graduated from high/secondary school (or equivalent)","Graduated from high/secondary school (or equivalent)"
"3.0164331E7","Graduated from college/university","Some college/university"
"3.0194101E7","Graduated from college/university","Graduated from college/university"
"3.0221167E7","Graduate school","Graduated from high/secondary school (or equivalent)"
"3.0287181E7","Graduated from high/secondary school (or equivalent)","Graduated from college/university"
"3.0235727E7","Graduated from college/university","Graduated from college/university"
"3.0212704E7","Graduated from college/university","Graduated from college/university"
"3.012914E7","Graduated from college/university","Graduated from college/university"
"3.0288741E7","Graduate school","Graduate school"
"3.0250482E7","Graduate school","Graduated from college/university"
"3.0177565E7","Graduated from college/university","Graduated from college/university"
"3.0122718E7","Graduated from college/university",""
"3.0489721E7","Graduated from high/secondary school (or equivalent)","Some high/secondary school"
"3.0342353E7","Graduated from college/university","Graduated from college/university"
"2.9961921E7","Graduate school","Graduate school"
"3.0157311E7","Graduated from college/university","Graduated from college/university"
"3.0284646E7","Graduated from college/university","Graduate school"
"3.0293954E7","Graduate school","Graduated from college/university"
"3.0274324E7","Graduated from college/university","Graduate school"
"3.0367586E7","Graduated from high/secondary school (or equivalent)","Graduated from high/secondary school (or equivalent)"
"3.0416843E7","Graduated from college/university","Graduated from college/university"
"3.01437E7","Graduated from college/university","Graduated from college/university"
"3.0159638E7","Graduate school","Graduated from college/university"
"3.0109094E7","Graduated from college/university","Graduated from college/university"
"3.0169752E7","Graduated from college/university","Graduated from college/university"
"3.0197897E7","Graduated from college/university","Some trade school"
"3.0150512E7","Graduate school","Graduate school"
"3.0497586E7","Graduated from college/university","Graduated from college/university"
"3.0240732E7","Graduate school","Graduate school"
"3.0134964E7","Graduated from college/university","Graduated from college/university"
"3.053357E7","Graduate school","Graduated from high/secondary school (or equivalent)"
"3.0190825E7","Graduate school","Graduate school"
"3.0119364E7","Graduated from college/university","Graduated from college/university"
"3.0300935E7","Graduate school","Graduated from college/university"
"3.0252783E7","Graduated from college/university","Graduate school"
"3.0437643E7","","Graduated from college/university"
"3.0151682E7","Graduated from college/university","Graduated from college/university"
"3.0263209E7","Graduated from college/university","Graduate school"
"3.0177695E7","Graduated from college/university","Graduated from high/secondary school (or equivalent)"
"3.0189278E7","Graduate school","Graduated from college/university"
"3.0219178E7","Graduated from college/university","Graduated from college/university"
"3.0319369E7","Graduated from college/university","Graduated from college/university"
"3.0377648E7","Graduated from college/university","Graduated from college/university"
"3.0320825E7","Some college/university","Some grade/primary school"
"3.0347254E7","Graduate school","Graduated from college/university"
"3.0305329E7","Some college/university","Graduated from college/university"
"2.9362088E7","Graduated from college/university","Graduated from college/university"
"3.0273453E7","Graduated from college/university","Graduated from college/university"
"3.030464E7","Graduate school","Graduated from college/university"
"3.0288767E7","Graduate school","Graduate school"
"3.0358668E7","Graduated from college/university","Graduated from college/university"
"3.0088775E7","Graduate school","Graduate school"
"3.0182804E7","Graduate school","Graduated from high/secondary school (or equivalent)"
"3.0163928E7","Graduated from college/university","Graduated from college/university"
"3.0236962E7","Graduated from college/university","Graduated from college/university"
"3.0307123E7","Graduated from college/university","Graduate school"
"3.0175303E7","Graduated from college/university",""
"3.0223624E7","Graduated from college/university","Graduated from college/university"
"3.0186366E7","Graduated from college/university","Graduated from college/university"
"3.0247271E7","Some college/university","Some trade school"
"3.0110095E7","Graduated from college/university","Graduate school"
"2.9956448E7","Graduate school","Graduated from college/university"
"3.0165124E7","Graduated from college/university","Graduated from college/university"
"3.0217774E7","Graduated from college/university","Graduated from college/university"
"3.031127E7","Graduated from high/secondary school (or equivalent)","Graduated from high/secondary school (or equivalent)"
"3.0375893E7","Graduated from college/university","Graduated from college/university"
"3.0347917E7","Graduated from college/university","Graduated from college/university"
"3.0358226E7","Some trade school","Graduated from high/secondary school (or equivalent)"
